cell,var,h,level,tcode,point,ar_lo,ar_hi,set_type,casedummy,dm_lo,dm_hi,boot_lo,boot_hi
producao,juros_selic,7,0.68,1,0.5101389,0.23624638,0.69463223,interval,1,0.3045156,0.7157622,0.32090813,0.79687144
producao,yield_3m,7,0.68,1,0.0064202412,0.0029827563,0.0087252569,interval,1,0.0038454071,0.0089950753,0.0044378257,0.0097848865
producao,yield_6m,7,0.68,1,0.0072613124,0.0032673015,0.0099492678,interval,1,0.0042641687,0.010258456000000001,0.0051955046,0.011245785
producao,yield_1y,7,0.68,1,0.0078465959,0.0033458942,0.01091215,interval,1,0.0044488844,0.011244307,0.0055524255,0.01250942
producao,yield_2y,7,0.68,1,0.0076651697,0.0031052917,0.010839329,interval,1,0.0041851406,0.011145199,0.0052800254,0.012612742
producao,yield_5y,7,0.68,1,0.0063655664,0.0025591503,0.0091328981,interval,1,0.0033967684,0.0093343644,0.0040765545,0.010537198
producao,yield_10y,7,0.68,1,0.0054382424,0.0021475657,0.0078790891,interval,1,0.0028458259,0.0080306588,0.0033643664,0.0090778928
producao,base_monetary_base,7,0.68,4,-1.889767,-2.7412523,-0.71567676,interval,1,-2.7993932,-0.97162826,-2.7616439,-0.66678506
producao,base_money_supply,7,0.68,4,-1.2110576,-1.9208441,-0.2722925,interval,1,-1.954504,-0.46197383,-1.9425955,-0.30543062
producao,base_demand_deposit,7,0.68,4,-1.2215008,-1.9490852,-0.36173631,interval,1,-1.942102,-0.49560405,-2.1788951,-0.20170393
producao,base_savings_deposit,7,0.68,4,-0.59475105,-0.92620784,-0.17330006,interval,1,-0.93597183,-0.25235495,-0.88445029,0.042093921
producao,base_m1,7,0.68,4,-1.2014749,-1.8798236,-0.33334753,interval,1,-1.9006179,-0.4973492,-2.0254049,-0.30241157
producao,base_m2,7,0.68,4,-0.31176409,-0.64578769,0.088237083,interval,1,-0.64550735,0.023100245,-0.75644025,0.14163017
producao,base_m3,7,0.68,4,-0.30934696,-0.42603037,-0.15319308,interval,1,-0.43273161,-0.1858094,-0.48911464,-0.11958133
producao,credito_agro,7,0.68,4,0.69489317,0.20952055,1.0626759,interval,1,0.30904164,1.0822289,0.21656708,1.2359867
producao,credito_industria_total,7,0.68,4,0.37617971,-0.010173753,0.73487009,interval,1,0.036211083,0.71730371,0.030754246,1.0049098
producao,credito_construcao,7,0.68,4,0.75389956,0.2931438,1.083326,interval,1,0.39803774,1.1110227,0.24298744,1.5631731
producao,credito_comercio,7,0.68,4,0.45709506,-0.078131236,0.88746453,interval,1,0.018919727,0.89719,-0.085264705,1.1976564
producao,credito_transporte,7,0.68,4,0.67545481,0.099321609,1.1692613,interval,1,0.18863196,1.1646432,0.15912282,1.5245738
producao,credito_pessoa_fisica,7,0.68,4,0.52697813,0.16591731,0.76828318,interval,1,0.25725872,0.79742317,0.30907163,0.91095258
producao,spread_credito_pj_total,7,0.68,1,0.017127795,0.0048069674,0.029053194,interval,1,0.0060399202,0.02821567,-4.1307046e-4,0.028367258
producao,spread_credito_pf_total,7,0.68,1,0.010059823,0.0015232484,0.017201673,interval,1,0.0029175063,0.017202139,-5.7696582e-4,0.020688268
producao,credit_outstanding,7,0.68,4,0.5342985,0.19721898,0.77141667,interval,1,0.27595911,0.79330345,0.15558198,0.8606564
producao,fin_inst_reserve_req,7,0.68,4,-0.082277478,-0.35953013,0.16805936,interval,1,-0.32298982,0.15901617,-0.59453302,0.95864692
producao,consumo_gasolina,7,0.68,1,-2.2824656,-7.5067447,1.5555289,interval,1,-6.3784403,1.8135091,-3.7983911,4.5057177
producao,consumo_glp,7,0.68,1,-0.85794394,-2.3085344,0.2798873,interval,1,-2.0331208,0.31723296,-1.6914741,1.2291111
producao,consumo_oleo_combustivel,7,0.68,1,-1.1346308,-1.4359375,-0.82514164,interval,1,-1.4139617,-0.85529985,-2.2182898,1.0469433
producao,consumo_oleo_diesel,7,0.68,1,-9.9585656,-22.144722,-0.52652319,interval,1,-19.765385,-0.15174661,-12.733227,6.0929085
producao,consumo_demais_derivados,7,0.68,1,1.7948487,-2.314289,4.6617206,interval,1,-1.3447302,4.9344276,-0.12920579,5.9121711
producao,consumo_alcool,7,0.68,1,-2.2879042,-9.3578235,2.7639777,interval,1,-7.7546104,3.178802,-3.8077835,8.1348691
producao,capacidade_instalada_industria,7,0.68,1,-0.22608151,-0.38307936,-0.10157629,interval,1,-0.35397032,-0.098192696,-0.273025,-0.0015759699
producao,vendas_varejo,7,0.68,1,-0.91088031,-1.5681168,-0.39957857,interval,1,-1.4411434,-0.38061726,-0.92632913,-0.075204402
producao,vendas_servicos,7,0.68,1,-0.020067392,-0.83539688,0.55456873,interval,1,-0.6461836,0.60604882,-0.24613586,0.89619175
producao,ind_automoveis,7,0.68,1,-3837.8248,-8697.4671,-196.95176,interval,1,-7685.486,9.8364604,-4702.3798,1832.2395
producao,ind_leves,7,0.68,1,-1610.5616,-2384.4513,-937.7761,interval,1,-2270.6009,-950.52241,-2118.7348,-649.49561
producao,ind_caminhoes,7,0.68,1,-276.08874,-428.09267,-147.62944,interval,1,-403.90971,-148.26778,-347.70617,-31.133447
producao,ind_onibus,7,0.68,1,-70.323932,-135.29064,-18.626506,interval,1,-123.33564,-17.312222,-95.579545,23.494945
producao,ind_bens_consumo,7,0.68,1,-2.1382066,-3.7013334,-0.91634052,interval,1,-3.402363,-0.87405017,-2.2254186,-0.066234613
producao,ind_bens_duraveis,7,0.68,1,-5.7557917,-9.7937082,-2.6140857,interval,1,-9.0138087,-2.4977747,-6.1312729,-0.75013299
producao,ind_bens_nao_duraveis,7,0.68,1,-1.2674286,-2.2946167,-0.46785171,interval,1,-2.0964143,-0.43844293,-1.3554673,0.19051182
producao,ind_bens_capital,7,0.68,1,-2.7294591,-4.7241122,-1.1705064,interval,1,-4.3424877,-1.1164305,-3.0671275,-0.015891314
producao,ind_transformacao,7,0.68,1,-1.6039674,-2.7847413,-0.67904711,interval,1,-2.5599004,-0.64803447,-1.6996564,-0.15357038
producao,ind_min_extr,7,0.68,1,-0.5227653,-1.0870768,0.20341242,interval,1,-1.1083272,0.062796632,-1.5340565,0.25409711
producao,ind_uti_cap_instalada,7,0.68,1,-0.26848361,-0.95498204,0.2200394,interval,1,-0.79821315,0.26124593,-0.48893986,0.48446068
producao,energia_comercial,7,0.68,1,-8.208233,-75.047344,39.961662,interval,1,-60.111547,43.695081,-27.049657,76.956527
producao,energia_residencial,7,0.68,1,-77.496732,-96.54359,-52.609168,interval,1,-97.412395,-57.581068,-103.89835,-20.133619
producao,energia_industrial,7,0.68,1,-50.721906,-119.30783,1.18389,interval,1,-105.29987,3.8560593,-78.560061,35.332219
producao,energia_outros,7,0.68,1,-9.5058385,-22.39032,0.45649633,interval,1,-19.869327,0.85764963,-17.120206,19.395608
producao,pib,7,0.68,4,0.41950126,0.056941178,0.67789368,interval,1,0.13984157,0.69994195,0.14000897,0.84488599
producao,ibc_br,7,0.68,1,-0.22448377,-0.74943969,0.1563047,interval,1,-0.63345732,0.18448978,-0.3226271,0.30821679
producao,icc,7,0.68,1,-0.62297928,-1.0288863,-0.22918487,interval,1,-0.9886919,-0.25726665,-1.7813296,-0.3130414
producao,ics,7,0.68,1,-1.007743,-2.3894687,0.0655915,interval,1,-2.121705,0.10621901,-1.8342118,0.50298849
producao,trab_employment_southest,7,0.68,1,-27289.99,-46549.298,-12264.709,interval,1,-42850.49,-11729.489,-27753.512,-1700.9839
producao,trab_employment_south,7,0.68,1,-12019.703,-20268.066,-5543.2048,interval,1,-18705.388,-5334.0175,-12085.081,-1223.3452
producao,trab_employment_northeast,7,0.68,1,-8071.7041,-12535.498,-4415.8201,interval,1,-11766.923,-4376.4853,-8582.7666,-1753.9792
producao,trab_employment_north,7,0.68,1,-2403.3351,-3582.6297,-1430.3079,interval,1,-3383.1985,-1423.4717,-2535.8859,-671.55641
producao,trab_employment_central_west,7,0.68,1,-4588.6719,-7258.8144,-2422.2632,interval,1,-6788.7055,-2388.6382,-4713.6682,-719.56011
producao,trab_min_wage,7,0.68,1,0.40532646,-0.94938847,1.4020676,interval,1,-0.65760938,1.4682623,-3.341557,4.1041123
producao,trab_pop_forca_trab,7,0.68,1,511.08258,167.13003,758.93865,interval,1,244.00283,778.16233,179.34752,805.59995
producao,trab_pop_ocupada,7,0.68,1,691.15923,254.15177,1000.0074,interval,1,355.10539,1027.2131,296.70435,1032.6554
producao,trab_tx_desemprego,7,0.68,1,-0.25064542,-0.34696354,-0.10916791,interval,1,-0.35742535,-0.14386549,-0.36148645,-0.12026057
producao,trab_hrs_trabalhadas_industria,7,0.68,1,-0.75895367,-1.4905263,-0.20964888,interval,1,-1.3388192,-0.1790881,-0.90902455,0.067525829
producao,trab_menos_de_1_mes,7,0.68,1,2.5712321,-16.612231,17.49489,interval,1,-12.905992,18.048456,-14.58722,23.931284
producao,trab_de_1_mes_a_menos_de_1_ano,7,0.68,1,-158.75412,-258.73243,-11.132183,interval,1,-269.88129,-47.626955,-288.63055,-66.793241
producao,trab_de_1_ano_a_menos_de_2_anos,7,0.68,1,-69.671396,-94.206346,-33.658266,interval,1,-96.861754,-42.481038,-109.26466,-19.824293
producao,trab_x2_anos_ou_mais,7,0.68,1,-41.974793,-51.280235,-30.812212,interval,1,-51.297515,-32.652071,-66.732083,-0.36689621
producao,commodity_agro,7,0.68,1,5.7356743,0.51768668,9.9037039,interval,1,1.4697924,10.001556,2.1561918,11.293915
producao,commodity_metal,7,0.68,1,3.209011,-1.7676639,7.5184096,interval,1,-1.0271249,7.4451469,-2.7381774,9.9143423
producao,commodity_energia,7,0.68,1,6.1113231,1.4109041,9.3885653,interval,1,2.5211577,9.7014886,2.1834255,12.319485
producao,asset_ibov,7,0.68,6,1.6695273,0.95970586,2.4239284,interval,1,1.0001552,2.3388995,-0.041776566,2.9253545
producao,asset_idiv,7,0.68,6,1.5508438,0.8032789,2.2573813,interval,1,0.88605461,2.215633,-0.10219,2.9641383
producao,asset_ifix,7,0.68,6,0.10738339,-0.11807383,0.37755572,interval,1,-0.11837527,0.33314205,-0.59679097,0.64915109
producao,asset_ifnc,7,0.68,6,1.6272433,0.62764303,2.540903,interval,1,0.75307045,2.5014162,-0.48095184,3.296423
producao,asset_imat,7,0.68,6,1.5233933,0.78909984,2.4439965,interval,1,0.77131512,2.2754714,0.014595757,2.6669226
producao,asset_imob,7,0.68,6,1.0102248,0.18275498,1.9455442,interval,1,0.2054989,1.8149506,-1.2682832,2.6875272
producao,asset_smll,7,0.68,6,1.0778479,0.39648376,1.849325,interval,1,0.41465012,1.7410456,-0.66280723,2.4109862
producao,embi_perc,7,0.68,1,0.11836759,0.034030174,0.19604426,interval,1,0.044330841,0.19240434,0.029820417,0.22156015
producao,cds_5y,7,0.68,1,16.44734,5.9166478,25.868559,interval,1,7.3361746,25.558505,6.2742556,29.023504
producao,msci,7,0.68,1,0.10450102,-1.7827865,2.4360092,interval,1,-1.8142977,2.0232997,-6.9617601,5.4099621
producao,sp500_vix,7,0.68,1,-0.62337636,-1.0768456,-0.13482819,interval,1,-1.0539223,-0.19283042,-1.7019014,0.25214476
producao,fiscal_dbgg,7,0.68,1,-0.65368419,-0.92373176,-0.26885655,interval,1,-0.94856409,-0.35880429,-0.99424216,-0.2863093
producao,fiscal_dlsp,7,0.68,1,-0.60824601,-0.79849583,-0.34007173,interval,1,-0.81486137,-0.40163065,-0.89735986,-0.36343566
producao,fiscal_primary_balance,7,0.68,1,-1694.4126,-4016.5071,1672.7594,interval,1,-4252.2004,863.37517,-6940.8313,1527.6452
producao,expect_focus_ipca12m,7,0.68,1,0.16258802,0.024879936,0.25777716,interval,1,0.057859414,0.26731663,0.098529368,0.30182455
producao,expect_focus_selic_ny,7,0.68,1,0.64757169,0.30034584,0.88300472,interval,1,0.3860356,0.90910778,0.42652482,1.0491746
producao,expect_focus_pib_ny,7,0.68,1,-0.27508185,-0.37394576,-0.13071007,interval,1,-0.38436469,-0.16579901,-0.49819039,-0.15351282
producao,expect_focus_cambio_ny,7,0.68,1,0.036587119,-0.013814246,0.084628968,interval,1,-0.0084243217,0.08159856,-0.0017838581,0.098534725
producao,epu_brazil,7,0.68,1,6.0189952,-0.32798794,13.760179,interval,1,-0.39279446,12.430785,-9.275478,22.328549
producao,epu_canada,7,0.68,1,-4.4870883,-12.614092,3.0214545,interval,1,-11.632627,2.6584502,-29.7636,22.437548
producao,epu_chile,7,0.68,1,12.327867,7.3587528,16.948731,interval,1,7.9446494,16.711084,2.0768574,21.245147
producao,epu_china,7,0.68,1,-2.3938746,-7.3964797,4.5692936,interval,1,-7.7926277,3.0048784,-15.182336,8.1343141
producao,epu_germany,7,0.68,1,11.599807,2.6928709,19.386198,interval,1,3.9821014,19.217512,-11.907992,30.889205
producao,epu_india,7,0.68,1,0.38601293,-2.2807548,3.9110131,interval,1,-2.4185428,3.1905687,-5.4685389,3.5193256
producao,epu_russia,7,0.68,1,10.566003,-6.0075946,29.358464,interval,1,-5.5772897,26.709296,-30.444003,34.58073
producao,epu_us,7,0.68,1,-3.0397779,-9.455669,5.8092892,interval,1,-9.9321568,3.852601,-23.100857,8.4167475
producao,price_ipp,7,0.68,1,-0.035541685,-0.25731939,0.18097069,interval,1,-0.2359853,0.16490193,-0.21999697,0.26502037
producao,price_ipca,7,0.68,1,-0.014164263,-0.15617919,0.089152234,interval,1,-0.12496528,0.096636751,-0.091342309,0.15236972
producao,price_ipca_difusao,7,0.68,1,0.42902208,-0.50960176,1.0928419,interval,1,-0.2930205,1.1510647,-0.25699055,1.3890293
producao,price_core_ipca_dw,7,0.68,1,0.021441094,-0.039585593,0.065253908,interval,1,-0.025857951,0.06874014,-0.013502451,0.089457184
producao,price_igp_m,7,0.68,1,-0.022837236,-0.23596586,0.158771,interval,1,-0.20279914,0.15712467,-0.1909076,0.26891576
producao,price_ipc,7,0.68,1,-0.075415838,-0.19948415,0.017741192,interval,1,-0.17375583,0.022924152,-0.13507468,0.07123649
producao,price_core_ipc,7,0.68,1,0.012609384,-0.014898753,0.031351354,interval,1,-0.0081603117,0.033379079,-0.0021432226,0.043340886
producao,price_incc,7,0.68,1,-0.033782079,-0.087606055,0.0083866968,interval,1,-0.077360881,0.0097967237,-0.072634701,0.045502753
producao,price_inpc,7,0.68,1,-0.061010194,-0.20678395,0.048774877,interval,1,-0.17672881,0.054708421,-0.1392043,0.11406483
producao,price_core_ipca_ex0,7,0.68,1,0.064755362,0.012735504,0.099949914,interval,1,0.025615957,0.10389477,0.01834118,0.12426079
producao,price_core_ipca_ex1,7,0.68,1,-0.0063532999,-0.081793863,0.048302433,interval,1,-0.065090364,0.052383764,-0.052096504,0.08591249
producao,dlsp_exchange_adjustment,7,0.68,1,3336.2102,-2980.0642,9074.0946,interval,1,-2170.5771,8842.9975,-7766.0508,14181.61
producao,expect_focus_fiscal_dlsp_ny,7,0.68,1,-0.53132476,-0.85900306,-0.062865387,interval,1,-0.88971133,-0.1729382,-0.96738536,-0.17666279
producao,expect_focus_fiscal_primary_balance_ny,7,0.68,1,0.026194074,-0.042627293,0.07900293,interval,1,-0.028951027,0.081339175,-0.070940205,0.10304039
producao,expect_focus_fiscal_nominal_balance_ny,7,0.68,1,-0.14396697,-0.19996463,-0.06790328,interval,1,-0.20366576,-0.08426818,-0.30437526,-0.066357651
producao,cambio_eur,8,0.68,1,-0.02368769,-0.091586422,0.05291816,interval,1,-0.089658788,0.042283407,-0.086533736,0.058922109
producao,cambio_cny,8,0.68,1,0.0020021482,-0.0077582271,0.011884617,interval,1,-0.0069816066,0.010985903,-0.006271923,0.014011252
producao,cambio_ars,8,0.68,1,0.0031449086,5.7325511e-4,0.0052741981,interval,1,0.0010044073,0.0052854099,-1.5542864e-4,0.0065607166
producao,cambio_inr,8,0.68,1,2.1524174e-5,-7.7654662e-4,8.5934644e-4,interval,1,-7.2645339e-4,7.6950173e-4,-6.4299378e-4,0.0010083546
producao,cambio_usd,8,0.68,1,0.016639737,-0.048553744,0.084214934,interval,1,-0.044074096,0.07735357,-0.041528589,0.094439742
producao,juros_selic,8,0.68,1,0.4965864,0.21203793,0.69333549,interval,1,0.28015194,0.71302085,0.32051356,0.81913207
producao,yield_3m,8,0.68,1,0.0060709116,0.0024687717,0.0085500835,interval,1,0.0033373711,0.0088044522,0.0041613882,0.0099552182
producao,yield_6m,8,0.68,1,0.0067247645,0.002523671,0.0096224646,interval,1,0.0035332281,0.0099163009,0.0047868277,0.011214399
producao,yield_1y,8,0.68,1,0.0070702608,0.0023257463,0.010371852,interval,1,0.0034499198,0.010690602,0.0049861228,0.012394713
producao,yield_2y,8,0.68,1,0.0066768629,0.0018712717,0.010077929,interval,1,0.0029788121,0.010374914,0.0045112673,0.012351869
producao,yield_5y,8,0.68,1,0.0052935755,0.0012972462,0.0082204366,interval,1,0.002165166,0.0084219851,0.0031661132,0.010136572
producao,yield_10y,8,0.68,1,0.0044531766,0.0010022202,0.0070198422,interval,1,0.001730812,0.0071755412,0.0026030265,0.0087285023
producao,base_monetary_base,8,0.68,4,-1.9463417,-2.807687,-0.78562579,interval,1,-2.8560442,-1.0281203,-2.9853417,-0.76040721
producao,base_money_supply,8,0.68,4,-1.2869762,-1.9979086,-0.37375344,interval,1,-2.0209128,-0.54754173,-2.1083234,-0.40203346
producao,base_demand_deposit,8,0.68,4,-1.3533559,-2.0842389,-0.50966733,interval,1,-2.0688545,-0.63262985,-2.3773868,-0.31776998
producao,base_savings_deposit,8,0.68,4,-0.64091643,-0.97331882,-0.22858895,interval,1,-0.97891847,-0.30176064,-0.9613882,-0.022356084
producao,base_m1,8,0.68,4,-1.2978259,-1.9792873,-0.44825443,interval,1,-1.9910974,-0.59965043,-2.209854,-0.40385121
producao,base_m2,8,0.68,4,-0.38099937,-0.71356717,0.0044487633,interval,1,-0.70792196,-0.05300038,-0.8653393,0.074477585
producao,base_m3,8,0.68,4,-0.30738222,-0.425725,-0.1529309,interval,1,-0.43096277,-0.18364829,-0.50742639,-0.12152158
producao,credito_agro,8,0.68,4,0.55125104,0.042943025,0.93609004,interval,1,0.14736728,0.95676362,0.095797926,1.1359659
producao,credito_industria_total,8,0.68,4,0.24599574,-0.14812897,0.60034915,interval,1,-0.095300137,0.58845756,-0.11855773,0.9126229
producao,credito_construcao,8,0.68,4,0.66473245,0.17277231,1.018479,interval,1,0.28372759,1.0471849,0.16964351,1.4994951
producao,credito_comercio,8,0.68,4,0.31083865,-0.24541577,0.75380925,interval,1,-0.14232822,0.76606204,-0.22171969,1.085918
producao,credito_transporte,8,0.68,4,0.47115763,-0.12078868,0.96958715,interval,1,-0.024594985,0.96936856,0.013308384,1.3649591
producao,credito_pessoa_fisica,8,0.68,4,0.4963888,0.12277762,0.75334021,interval,1,0.21328749,0.78028986,0.2889148,0.91181875
producao,spread_credito_pj_total,8,0.68,1,0.019127682,0.0070332459,0.031058195,interval,1,0.0081397922,0.030115571,0.0017657998,0.031674268
producao,spread_credito_pf_total,8,0.68,1,0.011623916,0.0032519771,0.018788181,interval,1,0.0045397168,0.018708115,9.0990927e-4,0.02313561
producao,credit_outstanding,8,0.68,4,0.45753788,0.10307808,0.71072463,interval,1,0.18381327,0.73201037,0.09585674,0.80067547
producao,fin_inst_reserve_req,8,0.68,4,0.0015521596,-0.25489676,0.2352573,interval,1,-0.2221476,0.22575345,-0.52957769,1.0932962
producao,consumo_gasolina,8,0.68,1,-2.1236759,-7.1097226,1.6392746,interval,1,-6.0858571,1.8385054,-3.640202,4.583268
producao,consumo_glp,8,0.68,1,-1.0931866,-2.5511176,0.060944424,interval,1,-2.2797418,0.093368611,-2.010935,1.0559947
producao,consumo_oleo_combustivel,8,0.68,1,-1.1986315,-1.5043742,-0.86615976,interval,1,-1.4902716,-0.90699132,-2.3248097,0.85116517
producao,consumo_oleo_diesel,8,0.68,1,-10.723865,-22.567762,-1.4007419,interval,1,-20.336002,-1.1117284,-13.334939,5.543633
producao,consumo_demais_derivados,8,0.68,1,1.9487811,-2.0306634,4.8181977,interval,1,-1.1422255,5.0397878,0.05455672,6.1256335
producao,consumo_alcool,8,0.68,1,-2.0501403,-8.8578978,2.9410867,interval,1,-7.382232,3.2819514,-3.3590775,8.2614381
producao,capacidade_instalada_industria,8,0.68,1,-0.23696647,-0.38509923,-0.11521822,interval,1,-0.35980902,-0.11412391,-0.28718802,-0.015966401
producao,vendas_varejo,8,0.68,1,-0.89893277,-1.516664,-0.40465788,interval,1,-1.4043802,-0.39348539,-0.9280394,-0.095142254
producao,vendas_servicos,8,0.68,1,-0.01313796,-0.80025882,0.55913919,interval,1,-0.62706367,0.60078775,-0.24009044,0.92146936
producao,ind_automoveis,8,0.68,1,-3725.9829,-8238.6037,-202.02272,interval,1,-7373.7056,-78.260067,-4708.1456,1833.0341
producao,ind_leves,8,0.68,1,-1642.3164,-2364.2354,-990.12431,interval,1,-2269.9756,-1014.6572,-2259.0746,-710.79264
producao,ind_caminhoes,8,0.68,1,-273.95573,-414.32094,-151.12489,interval,1,-394.06468,-153.84678,-358.54436,-37.263593
producao,ind_onibus,8,0.68,1,-69.231661,-130.41321,-19.502813,interval,1,-119.68691,-18.776413,-96.351763,24.524244
producao,ind_bens_consumo,8,0.68,1,-2.0848535,-3.5355989,-0.91098992,interval,1,-3.2785566,-0.89115038,-2.237512,-0.069662566
producao,ind_bens_duraveis,8,0.68,1,-5.7313693,-9.4723503,-2.7020826,interval,1,-8.8106895,-2.6520491,-6.2060712,-0.86306533
producao,ind_bens_nao_duraveis,8,0.68,1,-1.2213535,-2.1814867,-0.45275519,interval,1,-2.0071451,-0.43556197,-1.3501145,0.18435192
producao,ind_bens_capital,8,0.68,1,-2.7851619,-4.6611747,-1.2697791,interval,1,-4.3274695,-1.2428544,-3.2703373,-0.08905654
producao,ind_transformacao,8,0.68,1,-1.5952167,-2.6971606,-0.70287809,interval,1,-2.5022777,-0.68815572,-1.7418206,-0.18061056
producao,ind_min_extr,8,0.68,1,-0.36878959,-0.9545012,0.39186238,interval,1,-0.97934744,0.24176826,-1.4092451,0.37454838
producao,ind_uti_cap_instalada,8,0.68,1,-0.2675974,-0.91679219,0.21167412,interval,1,-0.77783239,0.24263759,-0.48221069,0.46439595
producao,energia_comercial,8,0.68,1,-4.6895998,-67.790646,42.539358,interval,1,-54.625671,45.246471,-23.499012,81.596678
producao,energia_residencial,8,0.68,1,-72.62264,-91.994517,-47.21137,interval,1,-92.917728,-52.327552,-105.47319,-19.04397
producao,energia_industrial,8,0.68,1,-48.569974,-111.72515,1.6017224,interval,1,-100.06032,2.9203668,-74.742745,34.941209
producao,energia_outros,8,0.68,1,-8.9192063,-20.740309,0.69771087,interval,1,-18.67222,0.83380771,-16.737158,19.942247
